,restaurant_id,menu_type,section,menu_item,description,price,dietary_prefences,source,image_name,ingredients,ingredients_mapped
491,rendez_vous,,,Key tibes with Rice or Couscous,"Cubes of tender lamb/beef chunks stewed with onion, garlic, ginger, green pepper, awaze and butter.",20,,uber eats,,"['lambbeef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'awaze chili paste', 'ethiopian butter', 'served with rice or couscous']","lean_beef_chuck, onion, garlic, ginger, green_pepper, chili_paste, honey_butter, served with rice or couscous"
492,rendez_vous,,,Fish with rice or couscous,"Cubes of boneless fish cooked with onion, garlic, ginger, green pepper, rosemary and jalapeno (optional)",19,,uber eats,,"['boneless fish', 'onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'jalapeño', 'rice or couscous']","boneless_ham, onion, garlic, ginger, green_pepper, rosemary, jalapeno, couscous"
493,rendez_vous,,,Rendez-Vous Special tibes (with rice or couscous),"Beef chunks sautéed with onion, garlic, ginger, green pepper, rosemary, jalapeno and black pepper.",19,,uber eats,,"['beef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'jalapeño', 'black pepper', 'rice or couscous']","beef_chuck, onion, garlic, ginger, green_pepper, rosemary, jalapeno, black_pepper, couscous"
494,rendez_vous,,,Derek tibes with potato ( rice or couscous),"Well done grilled beef chunks with oil, onion, garlic, ginger, green pepper, butter & rosemary.",21,,uber eats,,"['grilled beef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'ethiopian butter', 'rosemary', 'rice or couscous']","grilled beef chunks, onion, garlic, ginger, green_pepper, honey_butter, rosemary, couscous"
495,rendez_vous,,,Chicken breast tibes with rice or couscous,"Cubes of tender chicken breast stewed with onion, garlic, ginger, green pepper and awaze (optional)",19,,uber eats,,"['chicken breast', 'onion', 'garlic', 'ginger', 'green pepper', 'awaze optional', 'rice or couscous']","chicken_breast, onion, garlic, ginger, green_pepper, awaze optional, couscous"
496,rendez_vous,,,Asa Gulash,"cubes of boneless fish cooked with onion, garlic, ginger, green pepper, rosemary and jalapeno, served with rice or couscous.",21,,uber eats,,"['fish', 'onion', 'garlic', 'ginger', 'rosemary', 'jalapeno', 'rice', 'couscous', 'green_pepper']","fish, onion, garlic, ginger, rosemary, jalapeno, rice, couscous, green_pepper"
497,rendez_vous,,,Doro Wot,"Spicy chicken sauce cooked with butter, onion, chili,garlic and other spices, served with one boiled egg, chicken drum and injera.",20,,uber eats,,"['chicken drumstick', 'boiled egg', 'butter', 'onion', 'chili', 'garlic', 'berbere spices', 'served with injera']","chicken_drumstick, hardboiled_egg, butter, onion, chili, garlic, berbere, served with injera"
498,rendez_vous,,,Doro tibes,"Chicken breast, dice-cut and marinated with onions, olive oil, rosemary, jalapeno and sautéed in olive oil and touch of chardonnay.",20,,uber eats,,"['chicken breast', 'onion', 'olive oil', 'rosemary', 'jalapeño', 'touch of chardonnay']","chicken_breast, onion, olive_oil, rosemary, jalapeno, touch of chardonnay"
499,rendez_vous,,,Rendez-Vous Meat Combination,"Choose any three of the following:(Derek, tibes, Kitfo, key tibes, nech tibes)",25,,uber eats,,"['lamb', 'beef']","lamb, beef"
500,rendez_vous,,,Family Platter,6 kinds of non-spiced veggies and 3 kinds of meat (Lamb and Beef),35,,uber eats,,"['lamb', 'beef', 'vegetable']","lamb, beef, vegetable"
501,rendez_vous,,,Beef Key Tibes,"Beef sauteed with onion, garlic, green pepper and awaze.",20,,uber eats,,"['beef chunks', 'onion', 'garlic', 'green pepper', 'awaze', 'ethiopian injera']","beef_chuck, onion, garlic, green_pepper, agave, ethiopian injera"
502,rendez_vous,,,Cornis,"Combination of tibes, kitfo, kinchie, ayeb and collard greens.",25,,uber eats,,"['tibes', 'kitfo', 'kinchie cracked wheat porridge', 'ayib ethiopian cottage cheese', 'collard greens']","besan, bisto, kinchie cracked wheat porridge, cottage_cheese, collard_green"
503,rendez_vous,,,Special Kitfo (Yetashe KitfO),"Freshly minced meat mixed with butter, chili pepper powder, and different kinds of spices, spinach and cottage cheese. (Served raw or cooked with injera)",21,,uber eats,,"['minced beef', 'ethiopian butter', 'mitmita', 'spinach', 'cottage cheese', 'served raw or cooked with injera']","minced_beef, honey_butter, mitmita, spinach, cottage_cheese, served raw or cooked with injera"
504,rendez_vous,,,Chacha,"Charbroiled beef tender seasoned with spices, onion, garlic, red pepper, green pepper, ginger, rosemary, served with Injera and green salad (It comes with a special sizzling pot).",22,,uber eats,,"['charbroiled beef tenderloin', 'onion', 'garlic', 'red and green pepper', 'ginger', 'rosemary', 'ethiopian butter', 'ethiopian injera', 'and green salad']","beef_tenderloin, onion, garlic, green_pepper, ginger, rosemary, honey_butter, ethiopian injera, green_salad"
505,rendez_vous,,,Kitfo,"Freshly minced, very lean beef mixed with mitmita and butter. Kitfo is traditionally served raw, (the butter has special herbs) that fives its distinct flavor).",20,,uber eats,,"['minced lean beef', 'ethiopian butter spiced with herbs', 'mitmita chili powder', 'served raw or cooked with injera']","minced_beef, ethiopian butter spiced with herbs, mild_chili_powder, served raw or cooked with injera"
506,rendez_vous,,,Kitfo dulet,Kitfo mixed with chopped hot pepper and onion.,20,,uber eats,,"['minced beef', 'hot pepper', 'onion', 'ethiopian butter', 'served with injera']","minced_beef, hot_pepper, onion, honey_butter, served with injera"
507,rendez_vous,,,Zilzil Tibes,"Strips of tender beef grilled with oil, onion, garlic, ginger, rosemary, green pepper, butter(optional), Served with Injera and green salad.",23,,uber eats,,"['beef strips', 'onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'ethiopian butter optional', 'served with injera and green salad']","beef_tip, onion, garlic, ginger, green_pepper, rosemary, ethiopian butter optional, served with injera and green salad"
508,rendez_vous,,,Derek Tibea,"Charbroiled beef tender seasoned with spices, onion, garlic, ginger, green & red peppers, rosemary, served with Injera and green salad.",21,,uber eats,,"['charbroiled beef chunks', 'onion', 'garlic', 'ginger', 'green and red peppers', 'rosemary', 'ethiopian butter', 'injera', 'and green salad']","charbroiled beef chunks, onion, garlic, ginger, green_pepper, rosemary, honey_butter, ginger, green_salad"
509,rendez_vous,,,Gored Gored,Cubes of tender tibes served with raw or very rare in awaze and butter dip.,22,,uber eats,,"['tender beef cubes', 'raw or rare', 'served with awaze and ethiopian butter dip']","tender beef cubes, raw or rare, served with awaze and ethiopian butter dip"
510,rendez_vous,,,Afagn,"Cubes of tender beef sautéed with onion, garlic, ginger, green pepper and extra hot chili pepper.",21,,uber eats,,"['beef cubes', 'onion', 'garlic', 'ginger', 'green pepper', 'extra hot chili pepper', 'ethiopian injera']","beef_cube_steak, onion, garlic, ginger, green_pepper, hot_chili_pepper, ethiopian injera"
511,rendez_vous,,,Beef nech tibes,"Beef sauteed with onion, garlic, green pepper.",20,,uber eats,,"['beef chunks', 'onion', 'garlic', 'green pepper', 'ethiopian spices', 'injera']","beef_chuck, onion, garlic, green_pepper, italian_spice, ginger"
512,rendez_vous,,, Bozena Shero,Imported & roasted chickpeas cooked with Berber- sauce and cubes of beef.,22,,uber eats,,"['chickpeas', 'berbere sauce', 'beef cubes', 'injera']","chickpea, barbecue_sauce, beef_cube_steak, ginger"
513,rendez_vous,,,Rendez-Vous veggie Combo,Combination of small portions all vegetarian dishes. (Come with regular Ethiopian Injera).,19,Vegetarian,uber eats,,"['vegetable', 'flat_bread']","vegetable, flat_bread"
514,rendez_vous,,,Shero Wot,Imported & roasted chickpeas cooked with berber sauce. (Come with regular Ethiopian Injera).,15,Vegetarian,uber eats,,"['chickpeas', 'berbere', 'flat_bread']","chickpea, berbere, flat_bread"
515,rendez_vous,,,Ye’Meser Wot,Spicy or non-spicy split lentils stew in tick mild red sauce seasoning. (Come with regular Ethiopian Injera).,15,Vegetarian,uber eats,,"['lentils', 'red_hot_sauce', 'seasoning', 'flat_bread']","lentil, red_hot_sauce, seasoning, flat_bread"
516,rendez_vous,,,Gomen,"Cooked collard green onions, green peppers, seasoned with garlic and ginger. (Come with regular Ethiopian Injera).",15,Vegetarian,uber eats,,"['collard_green', 'onion', 'green_pepper', 'garlic', 'ginger', 'flat_bread']","collard_green, onion, green_pepper, garlic, ginger, flat_bread"
517,rendez_vous,,,Yetsom Firfir,"Pieces of Injera soaked in spicy sauteed onion, garlic in spicy sauce",18,Vegetarian,uber eats,,"['injera pieces', 'sautéed onion', 'garlic', 'berbere sauce', 'ethiopian spices']","injera pieces, granulated_onion, garlic, barbecue_sauce, italian_spice"
518,rendez_vous,,,Keyser,Cooked beets & potatoes mixed with hot pepper. (Come with regular Ethiopian Injera).,15,Vegetarian,uber eats,,"['beets', 'potatoes', 'hot pepper', 'ethiopian injera']","beet, potato, hot_pepper, ethiopian injera"
519,rendez_vous,,,Tikil Gomen,"Cabbage, carrot and potatoes in a mild sauce. (Come with regular Ethiopian Injera).",15,Vegetarian,uber eats,,"['cabbage', 'carrots', 'potatoes', 'mild ethiopian spices', 'ethiopian injera']","cabbage, carrot, potato, mild ethiopian spices, ethiopian injera"
520,rendez_vous,,,Dinich-Ena-Carrot,Cooked carrot and potatoes sautéed with onion. (Come with regular Ethiopian Injera).,15,Vegetarian,uber eats,,"['carrots', 'potatoes', 'onion', 'ethiopian spices', 'ethiopian injera']","carrot, potato, onion, italian_spice, ethiopian injera"
521,rendez_vous,,,Ye’kik wot,Boiled split peas with curry sauce. (Come with regular Ethiopian Injera).,15,Vegetarian,uber eats,,"['split peas', 'curry sauce', 'ethiopian injera']","split_pea, curry_sauce, ethiopian injera"
522,rendez_vous,,,Ye’meser Azifa,"Lentil, onion, green pepper, in mild sauce, chilled. (Come with regular Ethiopian Injera).",15,Vegetarian,uber eats,,"['lentils', 'onion', 'green pepper', 'mild sauce oil', 'vinegar', 'ethiopian spices', 'served chilled with ethiopian injera']","lentil, onion, green_pepper, mild_taco_sauce, vinegar, italian_spice, served chilled with ethiopian injera"
